shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
70062,43.6727988643,-79.7180358928,360009
70062,43.6727988643,-79.7180358928,370001
70062,43.6726297579,-79.7178100061,370002
70062,43.6716457164,-79.7164540598,370003
70062,43.6709528916,-79.7155347792,370004
70062,43.6698369449,-79.7140614036,370005
70062,43.6698369449,-79.7140614036,380001
70062,43.6688544306,-79.7127650867,380002
70062,43.6680300227,-79.7116775332,380003
70062,43.6680300227,-79.7116775332,390001
70062,43.6656499717,-79.7085383247,390002
70062,43.6653778939,-79.7082055511,390003
70062,43.6648179223,-79.7076544606,390004
70062,43.6639961027,-79.7068795468,390005
70062,43.6637773529,-79.7066448675,390006
70062,43.6634679416,-79.706275706,390007
70062,43.6631910477,-79.7059157719,390008
70062,43.6629573751,-79.7055561525,390009
70062,43.6628126056,-79.7053347751,390010
70062,43.6626640944,-79.7051010765,390011
70062,43.6623371823,-79.7046182022,390012
70062,43.6619413216,-79.703851559,390013
70062,43.6614081922,-79.702811308,390014
70062,43.6598379618,-79.7006759993,390015
70062,43.6594200834,-79.700113281,390016
70062,43.6594200834,-79.700113281,400001
70062,43.6590232308,-79.699578641,400002
70062,43.6584434761,-79.6987962016,400003
70062,43.657131488,-79.6970474021,400004
70062,43.6568058104,-79.6965968323,400005
70062,43.6565351173,-79.6962306469,400006
70062,43.6565351173,-79.6962306469,410001
70062,43.656358626,-79.6959926399,410002
70062,43.6558392494,-79.6952957702,410003
70062,43.6547575239,-79.6938459534,410004
70062,43.6547575239,-79.6938459534,420001
70062,43.6546670042,-79.6937251458,420002
70062,43.6529872537,-79.6914761212,420003
70062,43.6529872537,-79.6914761212,430001
70062,43.6527165729,-79.6911124615,430002
70062,43.6512388382,-79.6891319923,430003
70062,43.650662714,-79.688358354,430004
70062,43.6498918873,-79.6873310505,430005
70062,43.6498918873,-79.6873310505,440001
70062,43.6497757575,-79.6871761002,440002
70062,43.6486107475,-79.6856180312,440003
70062,43.6478334815,-79.684581018,440004
70062,43.6478334815,-79.684581018,450001
70062,43.6476972447,-79.6844004781,450002
70062,43.6473187374,-79.6848402425,450003
70062,43.6473187374,-79.6848402425,460001
70062,43.6471072641,-79.6850854063,460002
70062,43.6469613904,-79.6852411016,460003
70062,43.6468073008,-79.6853870558,460004
70062,43.646643295,-79.6855319856,460005
70062,43.6465345007,-79.6856236335,460006
70062,43.6463362738,-79.6857680683,460007
70062,43.6461710109,-79.6858820252,460008
70062,43.6460065341,-79.685986045,460009
70062,43.6458329985,-79.686085302,460010
70062,43.645659306,-79.6861709227,460011
70062,43.6454585229,-79.6862496941,460012
70062,43.6453015915,-79.6863051907,460013
70062,43.6449597095,-79.6864068747,460014
70062,43.6447193615,-79.6864902261,460015
70062,43.6445813478,-79.6865465491,460016
70062,43.6445813478,-79.6865465491,470001
70062,43.6444720113,-79.6865910879,470002
70062,43.6442946892,-79.6866743045,470003
70062,43.6441219819,-79.6867673391,470004
70062,43.6439449159,-79.686872867,470005
70062,43.6437644201,-79.6869933474,470006
70062,43.6436073286,-79.6871133173,470007
70062,43.6434521084,-79.6872394451,470008
70062,43.6433005742,-79.6873729312,470009
70062,43.6431633572,-79.6874986657,470010
70062,43.6429987044,-79.6876659124,470011
70062,43.642077736,-79.6886976725,470012
70062,43.642077736,-79.6886976725,480001
70062,43.6396685853,-79.6913957907,480002
70062,43.6394596839,-79.6916309256,480003
70062,43.6394596839,-79.6916309256,490001
70062,43.6374648714,-79.6938760049,490002
70062,43.6374648714,-79.6938760049,500001
70062,43.6371786124,-79.6941971003,500002
70062,43.6377135523,-79.6949157272,500003
70065,43.728048647,-79.79800493,10001
70065,43.728048647,-79.79800493,10002
70065,43.728048647,-79.79800493,20001
70065,43.7277217733,-79.7982585475,20002
70065,43.7276908408,-79.7983137968,20003
70065,43.7276768031,-79.7983488425,20004
70065,43.727668258,-79.7983924696,20005
70065,43.7276688583,-79.7984495716,20006
70065,43.7276991262,-79.7985880266,20007
70065,43.7275866019,-79.7986759468,20008
70065,43.7274310769,-79.7987845917,20009
70065,43.7272340384,-79.7988841329,20010
70065,43.7270859366,-79.7989280653,20011
70065,43.7269591264,-79.7989417738,20012
70065,43.7267355516,-79.7989152019,20013
70065,43.7266246188,-79.7988975534,20014
70065,43.7265351211,-79.798863336,20015
70065,43.7263870975,-79.7987433776,20016
70065,43.7262756817,-79.7985941318,20017
70065,43.7262445269,-79.7985426083,20018
70065,43.7262445269,-79.7985426083,30001
70065,43.7261364245,-79.7983659823,30002
70065,43.7259308877,-79.7976574292,30003
70065,43.725557258,-79.7962917335,30004
70065,43.7251586974,-79.7964921564,30005
70065,43.7251586974,-79.7964921564,40001
70065,43.724237975,-79.7969550619,40002
70065,43.7230255104,-79.7975876691,40003
70065,43.7229236194,-79.7976592318,40004
70065,43.7229236194,-79.7976592318,50001
70065,43.7228959092,-79.7976784087,50002
70065,43.7226796024,-79.7978292328,50003
70065,43.7225340716,-79.7979463614,50004
70065,43.7223468318,-79.7981214323,50005
70065,43.7215749083,-79.7989500365,50006
70065,43.7213941769,-79.7991448351,50007
70065,43.7209445584,-79.7996280578,50008
70065,43.7209445584,-79.7996280578,60001
70065,43.7208074532,-79.799776047,60002
70065,43.720367695,-79.8002553391,60003
70065,43.7198958792,-79.8007687826,60004
70065,43.7198958792,-79.8007687826,70001
70065,43.7194863848,-79.8012151791,70002
70065,43.717800298,-79.8030513177,70003
70065,43.7182177448,-79.803621505,70004
70065,43.7182177448,-79.803621505,80001
70065,43.7203222874,-79.8064958034,80002
70065,43.7213036368,-79.8078692565,80003
70065,43.7215841536,-79.8082622093,80004
70065,43.7215841536,-79.8082622093,90001
70065,43.7220291243,-79.8088840654,90002
70065,43.7237763052,-79.8112604904,90003
70065,43.7237763052,-79.8112604904,100001
70065,43.7240913925,-79.811688796,100002
70065,43.7254951192,-79.8135978825,100003
70065,43.7254951192,-79.8135978825,110001
70065,43.7258019801,-79.8140152006,110002
70065,43.727897818,-79.8168568684,110003
70065,43.727897818,-79.8168568684,120001
70065,43.7281690326,-79.8172240147,120002
70065,43.7294875239,-79.8190841256,120003
70065,43.7294875239,-79.8190841256,130001
70065,43.7302997916,-79.8202291186,130002
70065,43.7302997916,-79.8202291186,140001
70065,43.7304806969,-79.8204838337,140002
70065,43.7322170822,-79.8228847293,140003
70065,43.7322170822,-79.8228847293,150001
70065,43.7330044322,-79.8239744353,150002
70065,43.7333886927,-79.8244797478,150003
70067,43.6566101052,-79.6963319558,10001
70067,43.6568058104,-79.6965968323,10002
70067,43.657131488,-79.6970474021,10003
70067,43.6584434761,-79.6987962016,10004
70067,43.6588467464,-79.6993406144,10005
70067,43.6588467464,-79.6993406144,20001
70067,43.6590232308,-79.699578641,20002
70067,43.6598379618,-79.7006759993,20003
70067,43.6614081922,-79.702811308,20004
70067,43.6619413216,-79.703851559,20005
70067,43.6623371823,-79.7046182022,20006
70067,43.6626640944,-79.7051010765,20007
70067,43.6628126056,-79.7053347751,20008
70067,43.6629573751,-79.7055561525,20009
70067,43.6631910477,-79.7059157719,20010
70067,43.6634679416,-79.706275706,20011
70067,43.6637773529,-79.7066448675,20012
70067,43.6639961027,-79.7068795468,20013
70067,43.6648179223,-79.7076544606,20014
70067,43.6653778939,-79.7082055511,20015
70067,43.6656499717,-79.7085383247,20016
70067,43.6665712972,-79.7097539528,20017
70067,43.6665712972,-79.7097539528,30001
70067,43.6676251353,-79.711144154,30002
70067,43.6676251353,-79.711144154,40001
70067,43.6688544306,-79.7127650867,40002
70067,43.6699082329,-79.7141553933,40003
70067,43.6699082329,-79.7141553933,50001
70067,43.6709528916,-79.7155347792,50002
70067,43.6716457164,-79.7164540598,50003
70067,43.6726297579,-79.7178100061,50004
70067,43.6731919207,-79.7185609318,50005
70067,43.6731919207,-79.7185609318,60001
70067,43.673217515,-79.7185951207,60002
70067,43.6735875502,-79.7190747585,60003
70067,43.6739050843,-79.7196101005,60004
70067,43.6741368353,-79.7201237019,60005
70067,43.6742847102,-79.7204641784,60006
70067,43.6746898799,-79.721268104,60007
70067,43.6749444178,-79.7217266519,60008
70067,43.67505222,-79.7218657826,60009
70067,43.67505222,-79.7218657826,70001
70067,43.6756478713,-79.7226346735,70002
70067,43.6761427527,-79.723330043,70003
70067,43.6761427527,-79.723330043,80001
70067,43.6766065254,-79.7239814233,80002
70067,43.6776466227,-79.7253661896,80003
70067,43.6776466227,-79.7253661896,90001
70067,43.6789581462,-79.7271124808,90002
70067,43.6789581462,-79.7271124808,100001
70067,43.6791619524,-79.7273835859,100002
70067,43.680892016,-79.7296868605,100003
70067,43.680892016,-79.7296868605,110001
70067,43.6820727804,-79.7312586791,110002
70067,43.6820727804,-79.7312586791,120001
70067,43.6840634832,-79.7339326248,120002
70067,43.6840634832,-79.7339326248,130001
70067,43.6844683767,-79.7344762262,130002
70067,43.6855039175,-79.7358676514,130003
70067,43.6855039175,-79.7358676514,140001
70067,43.6856894529,-79.7361168655,140002
70067,43.6867816762,-79.7375878073,140003
70067,43.6869471026,-79.7378101568,140004
70067,43.6869471026,-79.7378101568,150001
70067,43.6878373262,-79.7390099369,150002
70067,43.6878373262,-79.7390099369,160001
70067,43.6879725923,-79.73919198,160002
70067,43.6894686022,-79.7411943387,160003
70067,43.6894686022,-79.7411943387,170001
70067,43.6897308754,-79.7415449689,170002
70067,43.6923316184,-79.7450221153,170003
70067,43.6929603682,-79.7458676979,170004
70067,43.6929603682,-79.7458676979,180001
70067,43.6938751678,-79.7470994673,180002
70067,43.6938751678,-79.7470994673,190001
70067,43.6939656323,-79.7472204337,190002
70067,43.6944919419,-79.7479217646,190003
70067,43.6952378637,-79.7489449067,190004
70067,43.6952378637,-79.7489449067,200001
70067,43.6956327447,-79.7494851938,200002
70067,43.6965930985,-79.7507694876,200003
70067,43.6975684163,-79.7520237281,200004
70067,43.6975684163,-79.7520237281,210001
70067,43.6976953572,-79.7521873873,210002
70067,43.6987312286,-79.753629052,210003
70067,43.6994176228,-79.7544823069,210004
70067,43.6999581889,-79.75525669,210005
70067,43.7001783765,-79.7555499834,210006
70067,43.7001783765,-79.7555499834,220001
70067,43.7014638664,-79.7572633645,220002
70067,43.7014638664,-79.7572633645,230001
70067,43.7026415327,-79.7588338352,230002
70067,43.7031066252,-79.7594596816,230003
70067,43.7031066252,-79.7594596816,240001
70067,43.7057380597,-79.7629948258,240002
70067,43.7057380597,-79.7629948258,250001
70067,43.70596465,-79.7632992141,250002
70067,43.7082661794,-79.7663946222,250003
70067,43.7082661794,-79.7663946222,260001
70067,43.7084306374,-79.7666159078,260002
70067,43.7098603881,-79.7685303656,260003
70067,43.7098603881,-79.7685303656,270001
70067,43.7115075162,-79.7707346508,270002
70067,43.7115075162,-79.7707346508,280001
70067,43.7116207947,-79.7708862534,280002
70067,43.7134429396,-79.773294395,280003
70067,43.7134429396,-79.773294395,290001
70067,43.7153481354,-79.7758114707,290002
70067,43.7155700718,-79.7761048778,290003
70067,43.7155700718,-79.7761048778,300001
70067,43.7159490989,-79.7766061221,300002
70067,43.7161809619,-79.7769018158,300003
70067,43.7162430382,-79.7769812421,300004
70067,43.7166988482,-79.7776745916,300005
70067,43.7172763295,-79.778547964,300006
70067,43.7190938023,-79.7809554142,300007
70067,43.7190938023,-79.7809554142,310001
70067,43.7193385615,-79.7812794315,310002
70067,43.7210935874,-79.7836622383,310003
70067,43.7210935874,-79.7836622383,320001
70067,43.7210945008,-79.7836634613,320002
70067,43.7217705599,-79.7845821375,320003
70067,43.7227517204,-79.7859130573,320004
70067,43.7227517204,-79.7859130573,330001
70067,43.7229125011,-79.7861307986,330002
70067,43.7240473388,-79.7876908352,330003
70067,43.7240473388,-79.7876908352,340001
70067,43.7256691367,-79.7899190162,340002
70067,43.7256691367,-79.7899190162,350001
70067,43.7258290229,-79.7901380381,350002
70067,43.7258673829,-79.7901894119,350003
70067,43.7269991377,-79.7917186229,350004
70067,43.7269991377,-79.7917186229,360001
70067,43.7278961274,-79.7929310273,360002
70067,43.7278961274,-79.7929310273,370001
70067,43.7281792775,-79.7933127253,370002
70067,43.7282980851,-79.7934792002,370003
70067,43.7284580302,-79.793704448,370004
70067,43.7291588916,-79.7946774828,370005
70067,43.7293653857,-79.794962644,370006
70067,43.7293653857,-79.794962644,380001
70067,43.7293653857,-79.794962644,380002
70067,43.7295079363,-79.7951609323,380003
70067,43.7303128853,-79.7962722234,380004
70067,43.729749415,-79.7968869521,380005
70067,43.729749415,-79.7968869521,390001
70067,43.7295090672,-79.7971487844,390002
70067,43.7283777798,-79.798051737,390003
70067,43.7281743611,-79.7979726168,390004
70067,43.7281391882,-79.7979671122,390005
70067,43.7281059462,-79.7979739852,390006
70067,43.7280656202,-79.7979921743,390007
70067,43.7278807419,-79.7981349325,390008
70068,43.6566101052,-79.6963319558,10001
70068,43.6568058104,-79.6965968323,10002
70068,43.657131488,-79.6970474021,10003
70068,43.6584434761,-79.6987962016,10004
70068,43.6588467464,-79.6993406144,10005
70068,43.6588467464,-79.6993406144,20001
70068,43.6590232308,-79.699578641,20002
70068,43.6598379618,-79.7006759993,20003
70068,43.6614081922,-79.702811308,20004
70068,43.6619413216,-79.703851559,20005
70068,43.6623371823,-79.7046182022,20006
70068,43.6626640944,-79.7051010765,20007
70068,43.6628126056,-79.7053347751,20008
70068,43.6629573751,-79.7055561525,20009
70068,43.6631910477,-79.7059157719,20010
70068,43.6634679416,-79.706275706,20011
70068,43.6637773529,-79.7066448675,20012
70068,43.6639961027,-79.7068795468,20013
70068,43.6648179223,-79.7076544606,20014
70068,43.6653778939,-79.7082055511,20015
70068,43.6656499717,-79.7085383247,20016
70068,43.6665712972,-79.7097539528,20017
70068,43.6665712972,-79.7097539528,30001
70068,43.6676251353,-79.711144154,30002
70068,43.6676251353,-79.711144154,40001
70068,43.6688544306,-79.7127650867,40002
70068,43.6699082329,-79.7141553933,40003
70068,43.6699082329,-79.7141553933,50001
70068,43.6709528916,-79.7155347792,50002
70068,43.6716457164,-79.7164540598,50003
70068,43.6726297579,-79.7178100061,50004
70068,43.6731919207,-79.7185609318,50005
70068,43.6731919207,-79.7185609318,60001
70068,43.673217515,-79.7185951207,60002
70068,43.6735875502,-79.7190747585,60003
70068,43.6739050843,-79.7196101005,60004
70068,43.6741368353,-79.7201237019,60005
70068,43.6742847102,-79.7204641784,60006
70068,43.6746898799,-79.721268104,60007
70068,43.6749444178,-79.7217266519,60008
70068,43.67505222,-79.7218657826,60009
70068,43.67505222,-79.7218657826,70001
70068,43.6756478713,-79.7226346735,70002
70068,43.6761427527,-79.723330043,70003
70068,43.6761427527,-79.723330043,80001
70068,43.6766065254,-79.7239814233,80002
70068,43.6776466227,-79.7253661896,80003
70068,43.6776466227,-79.7253661896,90001
70068,43.6789581462,-79.7271124808,90002
70068,43.6789581462,-79.7271124808,100001
70068,43.6791619524,-79.7273835859,100002
70068,43.680892016,-79.7296868605,100003
70068,43.680892016,-79.7296868605,110001
70068,43.6820727804,-79.7312586791,110002
70068,43.6820727804,-79.7312586791,120001
70068,43.6840634832,-79.7339326248,120002
70068,43.6840634832,-79.7339326248,130001
70068,43.6844683767,-79.7344762262,130002
70068,43.6855039175,-79.7358676514,130003
70068,43.6855039175,-79.7358676514,140001
70068,43.6856894529,-79.7361168655,140002
70068,43.6867816762,-79.7375878073,140003
70068,43.6869471026,-79.7378101568,140004
70068,43.6869471026,-79.7378101568,150001
70068,43.6878373262,-79.7390099369,150002
70068,43.6878373262,-79.7390099369,160001
70068,43.6879725923,-79.73919198,160002
70068,43.6894686022,-79.7411943387,160003
70068,43.6894686022,-79.7411943387,170001
70068,43.6897308754,-79.7415449689,170002
70068,43.6923316184,-79.7450221153,170003
70068,43.6929603682,-79.7458676979,170004
70068,43.6929603682,-79.7458676979,180001
70068,43.6938751678,-79.7470994673,180002
70068,43.6938751678,-79.7470994673,190001
70068,43.6939656323,-79.7472204337,190002
70068,43.6944919419,-79.7479217646,190003
70068,43.6952378637,-79.7489449067,190004
70068,43.6952378637,-79.7489449067,200001
70068,43.6956327447,-79.7494851938,200002
70068,43.6965930985,-79.7507694876,200003
70068,43.6975684163,-79.7520237281,200004
70068,43.6975684163,-79.7520237281,210001
70068,43.6976953572,-79.7521873873,210002
70068,43.6987312286,-79.753629052,210003
70068,43.6994176228,-79.7544823069,210004
70068,43.6999581889,-79.75525669,210005
70068,43.7001783765,-79.7555499834,210006
70068,43.7001783765,-79.7555499834,220001
70068,43.7014638664,-79.7572633645,220002
70068,43.7014638664,-79.7572633645,230001
70068,43.7026415327,-79.7588338352,230002
70068,43.7031066252,-79.7594596816,230003
70068,43.7031066252,-79.7594596816,240001
70068,43.7057380597,-79.7629948258,240002
70068,43.7057380597,-79.7629948258,250001
70068,43.70596465,-79.7632992141,250002
70068,43.7082661794,-79.7663946222,250003
70068,43.7082661794,-79.7663946222,260001
70068,43.7084306374,-79.7666159078,260002
70068,43.7098603881,-79.7685303656,260003
70068,43.7098603881,-79.7685303656,270001
70068,43.7115075162,-79.7707346508,270002
70068,43.7115075162,-79.7707346508,280001
70068,43.7116207947,-79.7708862534,280002
70068,43.7134429396,-79.773294395,280003
